text,tweet_ids,sentiment1
@jabjimenez Spox - paano po natin ma pa-pacify yung mga pag-agam at takot sa contract ng f2 logistics-comelec. Thanks,['1467071083367235586'],2
@Moniqu3n All BBM supporters should wear red in next year s election day para at least hindi makapandaya basta ang smartmatic at F2 logistics. Pano nila madadaya kung ang mga bumoboto ay puro naka pula at kung maaari dapat ma videohan.,['1462587236482838529'],2
"Pumalag ang opisyal ng dalawang barangay sa Maynila matapos bigla raw gibain ng lokal na pamahalaan ang kanilang barangay hall. Tingin nila, ganti umano ito ni Manila City Mayor Isko Moreno matapos hindi makuha ang boto nila noong eleksyon. via @GaryDeLeon #FrontlineSaUmaga [LINK]",['1529344008958316545'],2
"Mula noon hanggang ngayon, may eleksyon man o walang eleksyon, habit ko na mamigay pag nakita ko may nangangailangan, nagugutom, Pacquiao #PacquiaoAtienza4Ph #PacquiaoAtienzaFightnwinAs1",['1450035650682523653'],2
@sejoalzir Sya ba yung Matula na nag-endorse kay BBM nung 2016 election?,['1450450847620497411'],2
Comelec orders PDP-Laban Pacquiao wing to answer'illegitimate'tag in Cusi petition [LINK],['1440969184826044420'],2
"Mukhiya ka election nahi Jeet sakta hai , Minister kaise bana deya isko [LINK] [LINK]",['1451455930000818186'],2
@MalikSensate @hapicalix @PunchTheLies @indaysara @bongbongmarcos @lenirobredo @kikopangilinan @COMELEC @factcheckdotorg Kaya i clarified na one lang yung confirmed at ito ay isolated case base sa updates reported. I gave resources kasi you said you can t find it para magkaliwanagan kayo ng friend mo at para sa efforts nyo to research. Bakit po tayo galit?,['1515096152643104770'],2
Ubos pera ni Pacquiao after election,['1451322522759098399'],2
Handa si Vice President Leni Robredo na sumalang sa drug test pero mas gusto niyang biglaan upang hindi makapaghanda ang mga tumatakbo sa Halalan 2022. [LINK] #NewskoNews @lenirobredo @IskoMoreno,['1463666241621528576'],2
@EeyaMendoza @koalakates @WarriorLime @rowena guanzon @COMELEC @gmanews @cnnphilippines @PhilstarNews @jabjimenez @inquirerdotnet e sa totoo nman na talagang galit parin sya kay Duterte tungkol doon,['1480399260373843972'],2
"Kampo ni BBM, humirit ng mosyon sa Comelec kaugnay ng COC cancellation case [LINK] via @RMNNetworks",['1472872638389178368'],2
@ABSCBNNews @raphbosano magkakaraon ng kulay ito maam kasi gagawa ang ibang personel ng sistema mapapakinabangan sa 2022 election at yun ang dapat pansinin na mag focus at mhalin ang mga residente may kinikimkim na takot alaahanin at yung iba ay nagiging mas over power at ang iba nman ay nagging pa-baby,['1439794084135112704'],2
"TINGNAN Samahan ng mga negosyante, nagtipon-tipon sa Bonifacio Shrine para himukin si Manila Mayor Isko Moreno na tumakbo sa pagka-presidente sa Eleksyon 2022. @dzbb [LINK]",['1438689199243153412'],2
ilang pilipino ang takot magsabi kung sino ang napupusuan nila para sa election? [LINK],['1509054292183097345'],2
mga possible candidate this coming election yta ang target nya to interview para makatulong din sa voters dba? hindi nman hundred points ng pinoy hater ni BBM thinking face [LINK],['1437724686968758274'],2
@callmejates Oks ang Tiktoks mu si Leni ang iboboto mo for pres sa 2022 election. Sa vice pres nman sino iboboto mu ? Cge nga tweeps mo.,['1462558246208606213'],2
Wala lang bigla ko lang naisip kasi nga Puro election vids na nakikita sa facebook face with tears of joy,['1497235516710060035'],2
Payag npo ba kyo na tmakbo na si isko sa pgkpresidente ng pilipinas sa 2022 election?,['1440410835038269449'],2
"rolled-up newspaper Front Page News rolled-up newspaper April 29, 2022 Sa ibang detalye, bisitahin ang [LINK] [LINK] [LINK] [LINK] [LINK] [LINK] #TunayNaTabloidista #1allfilipinonewswebsite [LINK]",['1519708020409716736'],2
gulat ako nagpapatugtog pala sila ng national anthem pagbukas ng sm nagtaka pa ko bat nagsitayuan lahat ng nakapila sa comelec,['1436524561927839744'],2
#TedFailonandDJChaCha Wala aniyang kinalaman sa eleksyon ang pagbubunyag ni Jayke Joson tungkol sa umano y itinakbong higit P100-M ni Sen. Pacquiao. [LINK],['1450635860404150272'],2
"Sen. Pimentel Siguradong may magno-nominate kay Sen. Pacquiao, ang hihintayin lamang ay kung tatanggapin niya ang nomination sa kanya para maging opisyal na kandidato sa pagka-presidente sa Eleksyon 2022.",['1439416731122864129'],2
"@DeusXMachina14 Kailan lang mga ads nya sa tv mga 3 days ago pa lang pero suprise Ang resulta pagdating sa eleksyon Yung tipong mababa ka mataas pala bilang mo, Syempre Yung front runner mataas Ang boto pero may mataas sa kanya kundi tahimik lang Ibang supporters.",['1461588482304790532'],2
"Bumisita ang mga tropang thunders ni nanay ngayon grinning face with sweat tas napagusapan ang election, Nagkasundo ang mga leni at Isko supporter para tanungin ang isang bbm supporter tas tawa sila ng tawa pag sinasabi na maraming gold si Marcos hahaha",['1518569401901252609'],2
"@ABSCBNNews Kaya importante ngayon election pumili ng tamang leader ng bansa. Yung may takot sa dios, hindi korap, hindi goons, yung matino ang pagiisip, hindi manloloko at may respeto sa kapwa pilipino kasi tayong mga pilipino din ang kawawa",['1520977746209697792'],2
"@nimatsaadah kamon nimat, next election saya undi anda",['1502555038123978755'],2
"laptrip yung class election hahahshs dami ko tawa, skl.",['1438466168210087938'],2
"Huwag niyong bibigyan ng silya ang mga taong tamad, magnanakaw at walang takot sa Diyos sa susunod na Eleksyon.",['1491204654059094017'],2
"@iampinglacson""Lahat tayo takot manakawan, ngunit tuwing eleksyon naman, may binoboto tayong mga magnanakaw.",['1489413362039476226'],2
"Tomas, life of the party, gusto ng lahat. Invited sa lahat ng parties. Di pa natatalo sa kahit anong eleksyon. Walang kalaban. Kahit magjoke at mang-inis ng teacher, hindi napapagalitan! #ALAMAT @Official ALAMAT [LINK] [LINK]",['1466991107007414276'],2
Isko election ka ticket chahiye. [LINK],['1441082717983051781'],2
Tapos pag malapit na election bababa bigla. [LINK],['1479759632940015620'],2
@romerojo7 @Politiko Ph @lenirobredo Si Robredo nga ang minamanok nila. At palagay ko maliban sa pwesto pera pera din usapan jan. Imagine nilaglag si Ping bigla mahigit 1 buwan nalang bago ang eleksyon. Malaki seguro ang pakinabang nya kaysa kay Ping. Ayaw ni Alvarez na matalo kht alam nya di sila mananalo.,['1506871594106634242'],2
"Preliminary hearing sa disqualification case laban kay BBM, itinakda na ng COMELEC sa January 14, 2022 #Desisyon2022 #PangunahingBalita #SamaSamaTayoPilipino [LINK]",['1474154226716909568'],2
@PinoyAkoBlog Sa cebu nila piniling mag pulong kase alam ni Marcos Jr. na tao last election dun. Landslide sya ni VP Leni sa votes.,['1451501391071961089'],2
@PhilippineStar @onenewsph Kasi eleksyon is coming. Pero after ng eleksyon back to ecq pinas bigla balita bumulosok dw pataas ang bilang ng COVID-19 at may new varient payan.,['1462962421866192902'],2
@itsmenenek Makikigyera ako kapag dinaya si BBM. Buti nangako si Tatay Digs ng malinis na election at binantaan nya ang mga nagbabalak.,['1461060487475384323'],2
@seclaudio Why blame comelec? Takot ba kau kay sara para tumakbo? Kahit cno pa yan early filing or delayed ang taong bayan pa din mamimili. Just hav confidence sa manok natin sa election.,['1458244149623230466'],2
"#PTVBalitaNgayon Nov. 22, 2021 3 00 p.m. update COMELEC Paglabag sa health protocol, maituturing na election offense Lacson at Sotto, boluntaryong nagpa-drug test ngayong araw DOH Mahigit 93 ng mga namamatay dahil sa COVID-19, unvaccinated o wala pang bakuna [LINK]",['1462684337480994818'],2
BUKAS NA LIHAM PARA SA MGA KANDIDATONG TATAKBO SA PAPARATING NA ELEKSYON VP Leni Robredo Bongbong Marcos Ping Lacson Isko Moreno Domagoso Manny Pacquiao Ka Leody De Guzman [LINK],['1473992229328805888'],2
"KARERA SA 4 MILLION VIEWS BBM - SEPTEMBER 18, 2021 ISKO - 3 MONTHS PA MANI - 3 MONTHS PA LENI - 3 MONTHS BAGO ANG ELECTION NG 2022 [LINK]",['1451128216568025095'],2
"@ausy 24 @Dwarrior granny pinsan mo rin ba yung pinapadalhan mo? or magulang mo? if magulang mo, yun ang pinagkaiba ng sitwasyon niyo. if other relatives din sayo, in the end choice mo yan. so yung OP pa ang nagmamalaki? kung bigla siyang magstop magpadala, kahit non election related, choice niya yun",['1526742319054983169'],2
"Kalye Survey result at Kartimar, Pasay City. Survey Credits to FB The Wonders Philippines. Pacman - 3, Ping - 2, Isko - 7, Go - 0, Leni - 0, BBM- 62. Ang layo ng agwat! Bantayan maigi ang ating boto at mga balota sa darating na eleksyon. #BBMSARA2022",['1463013101373116422'],2
#HATOLNGBAYAN2022 Nagdeklara na ng pagtakbo bilang Pangulo ng Pilipinas sa 2022 National Election si Manila Mayor Francisco ISKO Moreno Domagoso. [LINK],['1440602279908810766'],2
@DocHappy95 Kahit wala pang eleksyon galit na sila which is really weird.,['1527845732601868290'],2
Malinis na Eleksyon ang utos ni PRRD. BBM meron bagong DQ. [LINK] via @YouTube,['1471247901359845378'],2
@NoliEala uhmm parating ECQ or MECQ so sarado usually Comelec? at takot mga tao na mahawaan sa pila? I get po your point pero kailangan natin tingnan sa lahat ng perspektibo kung bakit ganito ang nangyayari. Natimingan niyo lang siguro na walang pila pero parating mahaba ang pila noon pa.,['1441260975684915214'],2
@SAV59884158's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,['1488347876556042240'],2
"Bigla ako nacurious, yung mga bashers ba ni Leni dati na niyang bashers o nag bandwagon lang sila dahil sa election?",['1522443001498324994'],2
@MarkMen2000 @teddycasino @1Sambayan Makabayan's choice was Yorme but he lost in the election. Si VP Leni ang nanalo but Makabayan is doing a BBM. Ayaw nilang tanggapin ang resulta ng election kaya hindi nila ineendorso si Leni.,['1450429131372466177'],2
"#RiseAndShinePilipinas Hiling ng petitioner sa pagpapalabas ng dokumento sa tax case ni BBM, ibinasura ng Comelec [LINK]",['1471695093379653637'],2
@ilda talk as a neutral voter bigla ako napaisip bakit kaya nagpalit ng kulay si leni?isa lang naiisip ko ayw na nila maassociate sa kulay dilaw dahil sablay lagi sa election,['1446084496965570561'],2
"@FafahKenn @cheonsa232 ako recently lang ako naging taga dito. gulat din ako nung may sinabihan ako na eleksyon na! 2019 yun. ang response niya was, bakit daw [ako excited], magkano daw matatanggap ko ba. tapos nung sinabihan ko isa na si leni ang dapat iboto, tinatanong kung bicolana daw ba ako.",['1506747404724633600'],2
Double check your status sa comelec ung mga pinsan ko deactived bigla kahit bumoto naman sila last time! #sureballkaylenito [LINK] [LINK],['1517822463002185729'],2
kahit wala ng election Legit naman na panalo c BBm. #MarcosJr2022,['1462343996458602502'],2
Naalala ko lang bigla yung discussion namin ng 2 former teacher ko about politics last election. Hindi pa ako totally vocal that time but nag o-observe na ako.,['1491813827557531653'],2
Mmmm naku ano kaya nangyare last election 2016 may ganito Pala katindi Galit at nagwala pa si [LINK],['1488038344143798273'],2
@rowena guanzon @COMELEC Sa Qatar ganito naman po ang sitwasyon. Kung inaakala ng iba na walang nagpaparehistro. Actually may nagsabi nga na biglang dumami ang nagpaparehistro nung ng announce na si BBM na tatakbo sya for presidency. [LINK],['1449493064616140808'],2
"Inendorso ng Partido Federal ng Pilipinas PFP si dating senador Ferdinand""Bongbong""Marcos Jr. bilang kanilang pambato sa pagkapresidente sa Halalan 2022. [LINK] #TunayNaTabloidista #AbanteNews @bongbongmarcos",['1439420744681734145'],2
@sejoalzir Parang calculated ang labas. Katulad dito sa negros bacolodsa labas ng rally site 3 story high ang tarp ni leni at kiko. Gulpi di gulat sa comelec.,['1503617842997997569'],2
Si Manila Mayor Isko Moreno ay kumpirmadong tatakbo bilang Presidente sa Eleksyon 2022 habang si Doc Willie Ong ang kanyang Bise Presidente. Ito ang inanunsyo ng Manila City Public Information Office PIO noong Martes September 21 . #Eleksyon2022 [LINK] [LINK],['1440585379527094278'],2
"@KimIndar I m not sure kung galit or bitter ba ang mga artista kasi natalo yung kandidato nila or galit sila kasi wa epek sa mga botante ang pagiging artista nila. no matter how many followers an artista have in their socmed accounts, this election proved that it has no bearing thinking face",['1526108905948033024'],2
@FDZ81 I think hindi mahigpit ang Comelec dito. Takot kay SWOH,['1494610994500288513'],2
@maecan18 @OfficialAzulan @manilabulletin Pag tinalo ulit c BBM s election protesta ulit.,['1450052071177142275'],2
"Ginawa ba namang bakasyon ang eleksyon. During the duration of sleeping, bigla akong naalimpungatan kasi yung bunso namin gusto niyang tumabi sa akin, pero since mainit at walang electric fan pinapunta ko na lang siya sa kwarto nila mama.",['1526445529147658240'],2
"TINGNAN Manila mayor Isko Moreno Domagoso, pormal nang inilunsad ang kanyang presidential bid sa halalan 2022. Ipinakilala rin ni Mayor Isko ang kanyang runn8ng mate na si Dr. Willie Ong. #HATOLNGBAYAN2022 Photo Christian Heramis [LINK]",['1440517627466506253'],2
"Sen. Manny Pacquiao, kumpirmado nang tatakbo sa pagkapangulo sa halalan sa susunod na taon [LINK] [LINK]",['1439738713257299970'],2
"2 2 Nagkaroon na ng hiwalay na pagpupulong sina Moreno, VP Robredo, at Sen. Pacquiao hinggil sa Halalan 2022. #TheChronicle #YourNewsNOW",['1440163251782750215'],2
Comelec inatas kay Pacquiao na magkomento sa petisyon ni Cusi [LINK] via @RematePh,['1440971293180850176'],2
My TouTube VLog My Two Cents Bakit Hindi Magiging Presidente Si Isko Moreno Election 2022 #mytwocents [LINK],['1473848927522889730'],2
"2 Sa loob ng 13 taon, hindi puro tamis, saya, at sarap. Maraming lungkot, pangamba, at hirap. Pwede namang hindi na bumalik dahil may oportunidad naman sa ibang lugar. Pero bumalik ako dahil dito ako nakarehistro bilang absentee voter para makaboto sa halalan.",['1523145762640920577'],2
"Sa mga tatakbo kasi, sila Duterte and Isko nagsabi dati na wala na silang plano tumakbo sa next election. Si Leni though di pa nag announce, nagsabi din na no plan to run for Presidency.",['1440853581473611778'],2
Oa? Pano ba sila bumoto? Totoo naman ah hahahaha. Alam na din naman nila yan sa sarili nia.,,
Meron tayong 26.46m na obob na bumoto rolling on the floor laughing,,
@505173227680197 Parang awa na mga pinoy bumoto ng wasto huwag padala sa bigyan ng jacket yan,,
"@975404515899393 ewan ko ba kung bakit binoboto pa yung mga ganyang klase ng mga tao,GISING MGA BOTANTE!",,
"UPDATE Comelec postpones the reprinting of ballots scheduled for tomorrow due to the withdrawal of senatorial aspirant Francis Leo Marcos from the race. Comelec Chairman George Garcia Dahil dito sa pagwiwithdraw niya, hihingi muli kami ng mga dalawa hanggang tatlong araw. Sapagkat muli naming babaguhin yung database ng Comelec, isi-serialize muli namin yung balota, yung mga ballot faces muli naming babaguhin @150894323973446 camera Comelec",,
"Only two precincts are designated for barangays Sta. Maria and Imelda in San Jacinto, Pangasinan. Voters have been lining up for hours under extreme heat since morning, according to the report by poll watchers. Contributed video by Tanggol Magsasaka #Halalan2025 [LINK]",,
Former vice president Leni Robredo and Senator Risa Hontiveros are set to join the event. @958550112491542 @579503535584304 #Halalan2025 [LINK],,
@888106308374720 @211350897185185 Dapat kinuha na sya nung bumoto sya e lol,,
Reelectionist Sarangani Governor Ruel Paquiao and rival Bong Aquia both managed to stage massive shows of force as both candidates wrapped up their campaign in Alabel town Friday evening. [LINK],,
putangina ng mga bumoto kay imee marcos? TANGINA ANOTHER MARCOS?!?!,,
shaking crying right now tangina please let taumbayan sa senado in! loudly crying face folded hands light skin tone i ve never been this hopeful since 2022,,
@995120649715525 How do they win? Wala naman bumoto jan ah.,,
ang saya ng puso ko! cherry blossom sana tuloy tuloy face holding back tears #Halalan2025 #VoteReportPH,,
finally yes botante na ako non,,
Paano mag oath taking ang digong na nanalo sa eleksyon?,,
